#CODE	ENGLISH	ENGLISH
EVTDESC7893	Success! The mercenaries ambushed the carriage of [From.GetTitledFirstName] and made short work of [From.GetHerHim]. Unfortunately, the driver survived and saw through their disguises. My involvement is now public knowledge...	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A party of mercenaries in [From.GetHerHis] employ will ambush [From.PlotTarget.GetFirstName] disguised as mercenaries within a month.
EVTDESC7894	Success! The mercenaries ambushed the carriage of [From.GetTitledFirstName] and made short work of [From.GetHerHim]. They let the driver go, and he is convinced the attack was carried out by highwaymen.	Success! The mercenaries ambushed the carriage of [From.GetTitledFirstName] and made short work of [From.GetHerHim]. Unfortunately, the driver survived and saw through their disguises. My involvement is now public knowledge...
EVTOPTA7894	Oh, those nasty bandits!	Success! The mercenaries ambushed the carriage of [From.GetTitledFirstName] and made short work of [From.GetHerHim]. They let the driver go, and he is convinced the attack was carried out by highwaymen.
EVTDESC7895	Failure! [From.GetTitledFirstName] got away from the ambush, and [From.GetSheHe] saw through the disguises of the mercenaries, identifying them as men in my employ!	Oh, those nasty bandits!
EVTOPTA7895	The plan looked good on paper...	Failure! [From.GetTitledFirstName] got away from the ambush, and [From.GetSheHe] saw through the disguises of the mercenaries, identifying them as men in my employ!
EVTDESC7896	Failure! [From.GetTitledFirstName] got away from the ambush, but at least the disguises of the mercenaries held up, concealing my involvement.	The plan looked good on paper...
EVTDESC7900	[Root.PlotTarget.GetTitledName] will soon embark on a lengthy journey by carriage, during which so many things could go wrong. If we could buy the loyalty of the carriage driver...	Failure! [From.GetTitledFirstName] got away from the ambush, but at least the disguises of the mercenaries held up, concealing my involvement.
EVTOPTA7900	My co-conspirators will bribe the driver...	[Root.PlotTarget.GetTitledName] will soon embark on a lengthy journey by carriage, during which so many things could go wrong. If we could buy the loyalty of the carriage driver...
EVTOPTB7900	Bribe driver	My co-conspirators will bribe the driver...
EVTOPTC7900	I know how to persuade the driver...	Bribe driver
EVTDESC7902	My co-conspirator, [From.GetTitledName], wants money to bribe the driver of the carriage taking [Root.PlotTarget.GetTitledName] on a lengthy journey. An accident will be arranged along the way...	I know how to persuade the driver...
EVTOPTA7902	The money will be sent.	My co-conspirator, [From.GetTitledName], wants money to bribe the driver of the carriage taking [Root.PlotTarget.GetTitledName] on a lengthy journey. An accident will be arranged along the way...
EVTDESC7903	I have received the money from [From.GetTitledFirstName]. It is enough to bribe the driver!	The money will be sent.
EVTDESC7904	[From.GetTitledFirstName] has decided not to send me the money I needed to bribe the carriage driver...	I have received the money from [From.GetTitledFirstName]. It is enough to bribe the driver!
EVTDESC7905	You are going on a lengthy journey by closed carriage in [Root.Location.GetName] together with some of your trusted bodyguards. As you travel down a steep slope overlooking a ravine, you notice that you have begun to pick up quite a bit of speed.	[From.GetTitledFirstName] has decided not to send me the money I needed to bribe the carriage driver...
EVTOPTA7905	Excellent, we shall make good time.	You are going on a lengthy journey by closed carriage in [Root.Location.GetName] together with some of your trusted bodyguards. As you travel down a steep slope overlooking a ravine, you notice that you have begun to pick up quite a bit of speed.
EVTOPTB7905	Everybody out!	Excellent, we shall make good time.
EVTTOOLTIP7905	Arrange for [This.GetTitledFirstName] perish in a carriage accident.	Everybody out!
EVTDESC7906	The speed of the carriage picks up even more as it hurtles down the slope. Looking through the rear window you see a waving man holding the reins of two familiar-looking horses far behind on the road. Only when the carriage flies over the edge of the ravine do you realize who it was the man reminded you of - your driver...	Arrange for [This.GetTitledFirstName] perish in a carriage accident.
EVTOPTA7906	[FromFrom.GetTitledFirstName] must have bribed him!	The speed of the carriage picks up even more as it hurtles down the slope. Looking through the rear window you see a waving man holding the reins of two familiar-looking horses far behind on the road. Only when the carriage flies over the edge of the ravine do you realize who it was the man reminded you of - your driver...
EVTOPTA7907	That rat!	[FromFrom.GetTitledFirstName] must have bribed him!
EVTDESC7908	You and your guards throw yourself out of the carriage before it flies over the edge of the ravine. Far behind is your fleeing driver with the horses, but your guards catch up with and detain the man. He admits to having been paid generously to see you suffer a fatal accident during the journey.	That rat!
EVTOPTA7908	Paid by [FromFrom.GetTitledFirstName], you say?	You and your guards throw yourself out of the carriage before it flies over the edge of the ravine. Far behind is your fleeing driver with the horses, but your guards catch up with and detain the man. He admits to having been paid generously to see you suffer a fatal accident during the journey.
EVTOPTA7909	And you don't know by whom? You will hang for this.	Paid by [FromFrom.GetTitledFirstName], you say?
EVTDESC7910	My co-conspirator, [From.GetTitledFirstName], has sent word that the carriage [Root.PlotTarget.GetTitledFirstName] is travelling on will soon suffer an unfortunate accident leaving no survivors.	And you don't know by whom? You will hang for this.
EVTOPTA7910	Those things are deathtraps...	My co-conspirator, [From.GetTitledFirstName], has sent word that the carriage [Root.PlotTarget.GetTitledFirstName] is travelling on will soon suffer an unfortunate accident leaving no survivors.
EVTDESC7911	[From.GetTitledFirstName] approves of my scheme to have [From.PlotTarget.GetTitledFirstName] perish in an unfortunate carriage accident. May [Root.Religion.GetRandomGodName] forgive me!	Those things are deathtraps...
EVTDESC7912	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A tragic carriage accident will claim [From.PlotTarget.GetHerHis] life a month from now...	[From.GetTitledFirstName] approves of my scheme to have [From.PlotTarget.GetTitledFirstName] perish in an unfortunate carriage accident. May [Root.Religion.GetRandomGodName] forgive me!
EVTDESC7913	Success! The carriage was sent flying over the edge of a cliff with [From.GetTitledFirstName] still in it. Unfortunately, the driver I bribed was caught and my involvement was revealed during his torture...	[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A tragic carriage accident will claim [From.PlotTarget.GetHerHis] life a month from now...
EVTDESC7914	Success! The carriage was sent flying over the edge of a cliff with [From.GetTitledFirstName] still in it. The driver I bribed has also been dealt with, leaving no loose ends that can tie me to this event.	Success! The carriage was sent flying over the edge of a cliff with [From.GetTitledFirstName] still in it. Unfortunately, the driver I bribed was caught and my involvement was revealed during his torture...
EVTOPTA7914	Shame on such a nice carriage, though.	Success! The carriage was sent flying over the edge of a cliff with [From.GetTitledFirstName] still in it. The driver I bribed has also been dealt with, leaving no loose ends that can tie me to this event.
EVTDESC7915	Failure! The carriage was sent flying into a ravine, but [From.GetTitledFirstName] jumped out moments earlier. The driver was caught and has revealed my complicity in this plot.	Shame on such a nice carriage, though.
EVTOPTA7915	That spineless little...	Failure! The carriage was sent flying into a ravine, but [From.GetTitledFirstName] jumped out moments earlier. The driver was caught and has revealed my complicity in this plot.
kurdish	Kurdish	That spineless little...
EVTDESC7916	Failure! The carriage was sent flying into a ravine, but [From.GetTitledFirstName] jumped out moments earlier. At least the driver was killed by [From.GetHerHis] guards before my involvement could be exposed.	Kurdish
ENDGAME_TEXT_THEOCRACY	You have become the ruler of a Theocracy and are therefore no longer allowed to continue playing. 	Failure! The carriage was sent flying into a ravine, but [From.GetTitledFirstName] jumped out moments earlier. At least the driver was killed by [From.GetHerHis] guards before my involvement could be exposed.
ENDGAME_TEXT_REPUBLIC	You have become the ruler of a Republic and are therefore no longer allowed to continue playing. 	You have become the ruler of a Theocracy and are therefore no longer allowed to continue playing. 
ENDGAME_TEXT_MUSLIM	You have become a Muslim and are therefore no longer allowed to continue playing. 	You have become the ruler of a Republic and are therefore no longer allowed to continue playing. 
EVTOPTB69060	Expose the courtier as not Christian enough	You have become a Muslim and are therefore no longer allowed to continue playing. 
EVTDESC100110	I want that job, and I want it bad! There's no way [Root.Liege.GetTitledFirstName] will give it to me just because I want to become a councillor, I need to work hard to get it.	Expose the courtier as not Christian enough
EVTTOOLTIP100111	[Root.GetTitledFirstName] plans to become friends with [This.GetTitledFirstName] to eventually gain the [This.GetJobTitle] job...	I want that job, and I want it bad! There's no way [Root.Liege.GetTitledFirstName] will give it to me just because I want to become a councillor, I need to work hard to get it.
EVTDESC100111	It's no big secret [From.GetTitledFirstName] is after my job as [Root.GetJobTitle], but [From.GetSheHe] did surprise me when [From.GetSheHe] asked me outright for help. Should I really teach [From.GetTitledFirstName] the secrets of my trade only to make it easier for [From.GetHerHim] to steal my position as [Root.GetJobTitle] in [Root.Liege.GetTitledFirstName]'s court?	[Root.GetTitledFirstName] plans to become friends with [This.GetTitledFirstName] to eventually gain the [This.GetJobTitle] job...
		It's no big secret [From.GetTitledFirstName] is after my job as [Root.GetJobTitle], but [From.GetSheHe] did surprise me when [From.GetSheHe] asked me outright for help. Should I really teach [From.GetTitledFirstName] the secrets of my trade only to make it easier for [From.GetHerHim] to steal my position as [Root.GetJobTitle] in [Root.Liege.GetTitledFirstName]'s court?
